run_id,feature_name,mean_rank,std_rank,top10_freq,sign_consistency
F3_rf_90_d12_l2,t_is_school_vacation,38.666666666666664,2.6246692913372702,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_is_weekend,31.666666666666668,4.642796092394706,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_month_cos,29.666666666666668,1.247219128924647,0.0,1.0
F3_rf_90_d12_l2,t_month_sin,24.0,4.546060565661952,0.0,1.0
F3_rf_90_d12_l2,t_season__herfst,71.33333333333333,1.8856180831641267,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_season__lente,68.0,4.08248290463863,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_season__winter,63.333333333333336,6.548960901462833,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_season__zomer,80.33333333333333,2.6246692913372702,0.0,1.0
F3_rf_90_d12_l2,t_weekday_cos,13.0,1.632993161855452,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_weekday_sin,13.0,1.4142135623730951,0.0,0.6666666666666666
P4_ridge_a1_0,e_event_scale_is_large,24.666666666666668,16.579773487261182,0.0,0.6666666666666666
P4_ridge_a1_0,e_event_scale_max,28.333333333333332,16.779617264870957,0.0,0.6666666666666666
P4_ridge_a1_0,e_football_kickoff_hour_cos,57.0,3.265986323710904,0.0,0.6666666666666666
P4_ridge_a1_0,e_football_kickoff_hour_sin,55.0,22.090722034374522,0.0,0.6666666666666666
P4_ridge_a1_0,e_has_football_kickoff,56.0,17.204650534085253,0.0,1.0
P4_ridge_a1_0,e_int_event_x_tier_centrum,33.0,10.614455552060438,0.0,1.0
P4_ridge_a1_0,e_int_holiday_x_tier_centrum,40.0,3.559026084010437,0.0,1.0
P4_ridge_a1_0,e_int_precip_x_season__herfst,73.0,4.320493798938574,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_precip_x_season__lente,68.0,14.854853303438128,0.0,0.6666666666666666
