run_id,track,context,fold_id,feature_name,mean_abs_shap,mean_signed_shap,rank,n_obs
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_event_day,7.3523331582679226e-06,-1.4116277117821782e-06,86,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_day_class_5__event_day,7.271446003784576e-06,4.170427509915125e-06,87,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_has_football_kickoff,6.414183617495668e-06,2.1667802724649374e-06,88,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_precip_bin__heavy,4.584580626506586e-06,-2.5675182789064074e-06,89,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_veemarkt,0.0,0.0,90,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_tinel,0.0,0.0,91,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_maarten,0.0,0.0,92,30000
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,l_occ_lag_1h,0.15521326671967822,0.0463069650946273,1,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,l_occ_lag_168h,0.019704560978428334,0.004197081029288326,2,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,l_occ_lag_24h,0.01606777664284422,0.005197522922417851,3,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_hour_sin,0.008640203814446974,0.00044674779076479674,4,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_log_total_capacity,0.006328851890716755,-0.00227426745053469,5,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_hour_cos,0.005988934365405057,0.001333091364820024,6,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_2020_regime,0.005021615210016499,0.001222714481608732,7,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_grote_markt,0.0017760494092231387,0.00029631157326556095,8,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,l_occ_lag_delta_1h_24h,0.001344618484746032,0.0002839913500947411,9,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,l_occ_lag_delta_24h_168h,0.0010859868648455209,0.00019295190897551114,10,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_sun_intensity_log1p,0.001030008247468374,0.00022794421342363675,11,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_weekday_sin,0.0009272118652736346,-4.563090335643214e-05,12,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_capacity_bucket__medium,0.0008525491412590734,-0.0004284135242441181,13,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_kathedraal,0.0007088768078116233,-0.00012981852650781266,14,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_weekday_cos,0.000667582155738089,5.720222349555167e-05,15,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_capacity_bucket__small,0.0005727039848860695,0.000319233324069444,16,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_hours_since_event_clip,0.0005066400780089035,-7.126600226063706e-05,17,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_temp_c,0.0004994333258201937,7.017359713095146e-05,18,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_temp_c_sq,0.0004505631930798958,4.771726671679285e-05,19,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_lamot,0.0004475305386845426,-0.00043315541476865026,20,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_wind_speed_ms,0.0003421041010518004,1.116041118213266e-05,21,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_temp_x_season__lente,0.0003346938907852163,6.994548750630171e-05,22,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_wind_gusts_ms,0.0003301810153568937,2.346772845718353e-05,23,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_wind_x_season__lente,0.0003242239647315488,0.00011380471014438107,24,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_event_proximity_clip,0.0003096248197742841,-1.452123570185651e-05,25,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_tier_is_centrum,0.00028692143186103097,-8.832599923200593e-05,26,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_weekend,0.0002845482497165027,3.134387764474167e-05,27,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_veemarkt,0.00028322121194091746,0.00023793311588449188,28,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_month_sin,0.00026477556145770403,-2.5854771366016512e-05,29,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_day_class_5__weekday_regular,0.0002469775764659112,-8.527446743584092e-06,30,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_month_cos,0.0002327222698909867,4.80577714749086e-05,31,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_temp_x_season__winter,0.0002228781663751838,6.117226141122986e-05,32,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_wind_x_season__winter,0.0002146564085972424,-3.0292005438503134e-05,33,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_sun_duration_ratio,0.00021128180722676727,4.1057687196011924e-05,34,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_school_vacation,0.00019338766198750658,7.978158510162561e-05,35,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_wind_x_season__herfst,0.00018820845059762623,-6.328484204488275e-05,36,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_hours_to_event_clip,0.00017607103912291522,4.745629391722461e-06,37,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_tinel,0.0001623395738117798,-0.00010911454564796545,38,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_tier_is_vesten,0.00015739365160166924,1.7784903558492554e-06,39,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_temp_x_season__herfst,0.00014843196276379686,-5.746953107862775e-06,40,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_day_class_5__weekend_regular,0.00012528225296565038,8.577956761307182e-06,41,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_event_x_tier_centrum,0.00011084626436310861,8.141284432010727e-06,42,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_wind_x_season__zomer,0.0001010250094633015,-9.56822484306552e-06,43,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_temp_x_season__zomer,9.52842476436996e-05,-3.3943307751155685e-05,44,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_event_window_post_24h,9.47561562329895e-05,-4.081637460885063e-05,45,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_precip_mm,8.903461812829996e-05,2.283733800652254e-06,46,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_bruul,7.835758641811014e-05,6.0075813864466844e-05,47,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_vacation_x_tier_centrum,7.604568834286773e-05,2.568223130024245e-05,48,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_precip_x_season__lente,7.137828972520381e-05,-6.247330860337719e-06,49,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_precip_x_season__winter,6.860724329602978e-05,1.3395832711879083e-05,50,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_capacity_bucket__large,6.709291005103961e-05,-4.4352638741096376e-05,51,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_kermis_day,6.065201871526153e-05,6.946689038489071e-06,52,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_precip_x_season__herfst,5.296012089443959e-05,-2.1133675786584e-05,53,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_national_holiday,4.9917979143989456e-05,5.867573097827634e-06,54,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_holiday_x_tier_centrum,4.726314618342767e-05,-6.057569065906048e-06,55,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_event_window_pre_24h,4.642155227133977e-05,3.815991842163207e-06,56,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_precip_bin__light,4.399769792217622e-05,1.6745774622765982e-05,57,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_day_class_5__school_vacation,4.240381765904703e-05,6.658206029530637e-06,58,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_n_concurrent_events,3.842568730145087e-05,-3.659489225512337e-06,59,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_event_scale_is_large,3.516995205655949e-05,2.9994152267348206e-06,60,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_event_scale_max,3.331523435129788e-05,-3.7038731475337285e-06,61,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_football_kickoff_hour_sin,3.1176056429836614e-05,-2.7365277106712414e-07,62,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_any_holiday,3.0887197952897595e-05,-7.180586448995215e-06,63,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_season__winter,2.9374476385942776e-05,5.123703748538714e-07,64,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_carnival_day,2.7994006998769416e-05,8.322057294091767e-06,65,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_precip_bin__moderate,2.719729534868179e-05,-2.892741099358421e-07,66,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_sport_day,2.4972385613819014e-05,-1.6651996838375632e-07,67,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_day_class_5__holiday,2.4674616390769258e-05,-1.517641458375023e-06,68,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_tier_is_rand,2.1302783911198646e-05,-8.315044362110674e-06,69,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_season__herfst,1.9906287151440815e-05,7.485249857133061e-06,70,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_precip_bin__dry,1.9553962416647943e-05,-9.59709722113644e-07,71,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_keerdok,1.9357726766529005e-05,-1.0189430286351277e-05,72,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_season__lente,1.890444537732898e-05,1.8146699506056697e-06,73,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_is_other_holiday,1.8771354328219736e-05,-2.4857493624350843e-06,74,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_n_concurrent_events_capped,1.820593996483929e-05,-1.0610855533296056e-06,75,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_high_wind_speed,1.7817891779881076e-05,-6.395216809207175e-06,76,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_football_kickoff_hour_cos,1.6571582401075508e-05,-2.4573890011669864e-06,77,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_high_wind_gust,1.575589712898357e-05,6.994268320835362e-06,78,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_season__zomer,1.562668236641009e-05,-2.7164388548793893e-06,79,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,t_day_class_5__event_day,1.4452538795394842e-05,-3.283685085615668e-06,80,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_event_day,1.3691417566383168e-05,1.0976748725376e-06,81,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_int_precip_x_season__zomer,1.1126546846206624e-05,9.753178487437867e-06,82,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_hoogstraat,9.477627455913266e-06,-8.151572648424524e-06,83,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_procession_day,8.329709999692098e-06,-2.505879372235676e-06,84,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_markt_day,7.821922007213115e-06,-1.5792730887636865e-06,85,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_festival_day,7.777321196167548e-06,-4.176322551185855e-06,86,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_football_day,7.0786370335608225e-06,-1.7468919158703943e-06,87,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_has_football_kickoff,6.612407115069654e-06,-1.2955383178833712e-06,88,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_precip_bin__heavy,3.572890995767051e-06,1.8166120122655756e-06,89,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,e_is_other_day,3.516050772731267e-06,3.2591241305144825e-07,90,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_maarten,0.0,0.0,91,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_1,cv_fold_1,s_parking_id__p_komet,0.0,0.0,92,8531
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,l_occ_lag_1h,0.1498593637631225,0.08781414459315412,1,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,l_occ_lag_168h,0.02917463711097149,0.012836589055897999,2,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,l_occ_lag_24h,0.020989178212228454,0.011976215920668519,3,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_hour_sin,0.006187232914864798,-0.0012381252186034,4,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_hour_cos,0.005434246111806257,0.003046180235619469,5,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_log_total_capacity,0.005404418598327968,-0.0003778707851571431,6,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,l_occ_lag_delta_1h_24h,0.002116545055159906,0.0005440945845787282,7,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_veemarkt,0.0017602853045491466,0.0013676551256470233,8,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_2020_regime,0.001505246834193171,0.00016048791138109433,9,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_grote_markt,0.0013432953261887147,-0.0005450330626163291,10,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_weekday_cos,0.0009644606890806929,7.266419537837469e-05,11,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_weekday_sin,0.0008869568536803108,0.00015838921545849213,12,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_sun_intensity_log1p,0.0008831959356162568,0.0002261076943990402,13,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,l_occ_lag_delta_24h_168h,0.0007570569472171254,0.0001929692725471778,14,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__medium,0.0006789613706470198,0.00043489201714770457,15,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_tier_is_centrum,0.0006136116024290844,0.0003792976466199771,16,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__small,0.0005839445452543949,0.00047948808383797825,17,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_hours_since_event_clip,0.0004805280856962316,-1.8604422867292015e-05,18,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_temp_c,0.0004085459517235673,-1.3360784232404088e-05,19,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_temp_c_sq,0.00036557088580063473,2.0446051451769274e-05,20,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_wind_speed_ms,0.000349047397659564,4.044098177728625e-05,21,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_kathedraal,0.00034184638073778595,-0.0001854479375374823,22,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_wind_gusts_ms,0.0003413962991762591,1.1768902065989129e-05,23,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_tinel,0.0003378405095449763,-0.0003205141392815795,24,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_month_sin,0.0003203118363504061,-4.3914374202983985e-06,25,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__lente,0.0003112071325527122,-2.780811121478931e-05,26,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__lente,0.00029574056217109636,3.0802904231926564e-06,27,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_month_cos,0.0002883823870032594,6.084062188887621e-05,28,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__weekday_regular,0.00028152501923429653,-7.567405384963447e-06,29,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_weekend,0.00024543288741055814,8.969041915121531e-05,30,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_proximity_clip,0.00024091794097293718,1.6631517854105087e-06,31,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_sun_duration_ratio,0.00023611555558237783,2.1225746176081123e-05,32,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__winter,0.0002357746016508946,4.1968415434277394e-05,33,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__winter,0.0002344430974701887,1.3202399607503844e-05,34,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__herfst,0.00019599478997347737,-2.4395663931444872e-05,35,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_lamot,0.00019191662296880196,-7.592011256697616e-05,36,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_hours_to_event_clip,0.0001856652738932165,3.2273793597555504e-06,37,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_tier_is_vesten,0.00017611928807620216,0.00010964784635122234,38,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__herfst,0.00014624377134403522,1.7360772762978452e-07,39,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_school_vacation,0.00014124934456511922,6.892950282579719e-07,40,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_event_x_tier_centrum,0.00012578197749835209,-2.7008674689015322e-05,41,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__weekend_regular,0.00010352039285422345,-1.6169298604291188e-06,42,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__lente,0.00010325608060179714,-2.9601564317487908e-05,43,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_hoogstraat,0.00010257937765366983,8.286725697476588e-05,44,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__zomer,9.740214593005188e-05,1.9581903396706347e-05,45,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_window_post_24h,9.492169377807298e-05,-1.784894063309148e-06,46,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_mm,9.376346153662418e-05,1.4622488030770137e-05,47,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_national_holiday,7.731633815433128e-05,1.6718989552272435e-07,48,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_window_pre_24h,7.41713040069067e-05,8.338833223403953e-06,49,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__zomer,7.353585560451342e-05,-1.0889377682056567e-05,50,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_vacation_x_tier_centrum,7.273737375544816e-05,8.627541614839736e-06,51,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__winter,6.453721377244974e-05,2.0682943413567278e-05,52,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_kermis_day,5.2297001231190616e-05,-2.2257833379063197e-06,53,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__herfst,4.83426079842767e-05,-1.6034980586278774e-05,54,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__school_vacation,4.714004162996613e-05,-9.303035323185587e-06,55,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_scale_max,3.582763957311551e-05,2.727614475852875e-06,56,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__large,3.447262771787603e-05,-1.1055778075615475e-05,57,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_football_kickoff_hour_cos,3.3555929185910655e-05,1.0976233799444051e-05,58,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__light,3.326514313281638e-05,1.3225997439661798e-06,59,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_n_concurrent_events,3.3049936429296696e-05,-8.667452257360488e-06,60,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_any_holiday,3.2135083297856836e-05,7.836724405398543e-07,61,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_holiday_x_tier_centrum,2.969207994650653e-05,-2.2120994700149988e-05,62,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__lente,2.7355284447355652e-05,-3.3599847801548472e-06,63,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_festival_day,2.6198773071553654e-05,-2.197604878338966e-05,64,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_football_kickoff_hour_sin,2.5159681484723393e-05,4.440378442613496e-06,65,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_scale_is_large,2.3645946836206002e-05,-2.289437825894911e-06,66,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__moderate,2.3219564208989457e-05,-6.2990357921367395e-06,67,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_other_day,2.303043952868479e-05,-2.1438764381895548e-06,68,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__holiday,2.270064409865194e-05,1.6563230081089885e-06,69,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_bruul,2.2495119117057964e-05,1.4706672595605036e-05,70,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__winter,2.2394479510148676e-05,1.0232263117828353e-06,71,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__dry,2.2251792694030944e-05,-5.435873980772908e-07,72,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_sport_day,2.1424664529058846e-05,3.219657171281026e-06,73,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__herfst,2.0390175267154227e-05,-2.0270080809896004e-06,74,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_football_day,1.796478181513935e-05,2.974787081864917e-06,75,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_tier_is_rand,1.6881582083285428e-05,-1.6490247358959839e-06,76,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_carnival_day,1.4494103434042256e-05,-3.0094298201366464e-06,77,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_keerdok,1.4306797998372122e-05,2.599500798945035e-06,78,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__event_day,1.3845657978241804e-05,-6.877303137967684e-06,79,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_high_wind_speed,1.3757899899505207e-05,6.467528221964898e-06,80,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_event_day,1.1477893161904407e-05,9.86016744939262e-07,81,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_has_football_kickoff,1.1123270385762103e-05,7.046255875872032e-06,82,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_n_concurrent_events_capped,1.048349588601782e-05,1.5544778084108231e-06,83,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__zomer,8.514081398501897e-06,-2.6838680425134487e-06,84,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_procession_day,8.149801080880756e-06,-3.2542136528390727e-07,85,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_high_wind_gust,7.791963843391298e-06,1.0193823404271477e-06,86,8065
